stock-id,date,price
937515 , 2020-04-01 , 50.05
937515 , 2020-04-03 , 49.9
937515 , 2020-04-07 , 47.95
937515 , 2020-04-08 , 47.0
937515 , 2020-04-09 , 50.0
937515 , 2020-04-13 , 49.0
937515 , 2020-04-15 , 46.0
937515 , 2020-04-16 , 50.5
937515 , 2020-04-17 , 49.5
937515 , 2020-04-20 , 46.0
937515 , 2020-04-21 , 44.65
937515 , 2020-04-22 , 44.25
937515 , 2020-04-23 , 47.9
937515 , 2020-04-24 , 42.25
937515 , 2020-04-27 , 42.5
937515 , 2020-04-28 , 38.2
937515 , 2020-04-29 , 43.85
937515 , 2020-04-30 , 43.6
937515 , 2020-05-04 , 38.95
937515 , 2020-05-05 , 36.35
937515 , 2020-05-06 , 38.35
937515 , 2020-05-07 , 39.15
937515 , 2020-05-08 , 35.45
937515 , 2020-05-11 , 29.05
937515 , 2020-05-12 , 31.7
937515 , 2020-05-13 , 32.5
937515 , 2020-05-14 , 32.0
937515 , 2020-05-15 , 32.0
937515 , 2020-05-18 , 30.8
937515 , 2020-05-19 , 32.3
937515 , 2020-05-20 , 33.65
937515 , 2020-05-21 , 33.0
937515 , 2020-05-22 , 34.05
937515 , 2020-05-26 , 34.55
937515 , 2020-05-27 , 34.8
937515 , 2020-05-28 , 34.8
937515 , 2020-05-29 , 36.45
937515 , 2020-06-01 , 35.65
937515 , 2020-06-02 , 35.45
937515 , 2020-06-03 , 38.2
937515 , 2020-06-04 , 36.15
937515 , 2020-06-05 , 36.5
937515 , 2020-06-08 , 31.45
937515 , 2020-06-09 , 32.1
937515 , 2020-06-10 , 31.8
937515 , 2020-06-11 , 31.85
937515 , 2020-06-12 , 30.65
937515 , 2020-06-15 , 30.25
937515 , 2020-06-16 , 30.3
937515 , 2020-06-17 , 29.9
937515 , 2020-06-18 , 29.8
937515 , 2020-06-19 , 30.4
937515 , 2020-06-22 , 30.55
937515 , 2020-06-23 , 29.2
937515 , 2020-06-24 , 30.0
937515 , 2020-06-25 , 28.95
937515 , 2020-06-26 , 29.9
937515 , 2020-06-29 , 29.5
937515 , 2020-06-30 , 30.0
937515 , 2020-07-01 , 28.7
937515 , 2020-07-02 , 29.9
937515 , 2020-07-03 , 28.55
937515 , 2020-07-06 , 29.6
937515 , 2020-07-07 , 29.3
937515 , 2020-07-08 , 28.75
937515 , 2020-07-09 , 28.15
937515 , 2020-07-10 , 29.55
937515 , 2020-07-13 , 28.45
937515 , 2020-07-14 , 27.7
937515 , 2020-07-15 , 29.65
937515 , 2020-07-16 , 27.85
937515 , 2020-07-17 , 28.5
937515 , 2020-07-20 , 29.8
937515 , 2020-07-21 , 27.7
937515 , 2020-07-22 , 28.8
937515 , 2020-07-23 , 28.5
937515 , 2020-07-24 , 29.6
937515 , 2020-07-27 , 29.6
937515 , 2020-07-28 , 28.15
937515 , 2020-07-29 , 28.75
937515 , 2020-07-30 , 27.45
937515 , 2020-07-31 , 27.75
937515 , 2020-08-03 , 29.2
937515 , 2020-08-04 , 28.05
937515 , 2020-08-05 , 27.4
937515 , 2020-08-06 , 27.6
937515 , 2020-08-07 , 27.65
937515 , 2020-08-10 , 29.25
937515 , 2020-08-11 , 29.25
937515 , 2020-08-12 , 28.95
937515 , 2020-08-13 , 28.35
937515 , 2020-08-14 , 28.0
937515 , 2020-08-17 , 27.0
937515 , 2020-08-18 , 26.9
937515 , 2020-08-19 , 27.2
937515 , 2020-08-20 , 27.45
937515 , 2020-08-21 , 27.75
937515 , 2020-08-24 , 28.4
937515 , 2020-08-25 , 27.2
937515 , 2020-08-26 , 27.05
937515 , 2020-08-27 , 28.5
937515 , 2020-08-28 , 29.4
937515 , 2020-08-31 , 28.5
937515 , 2020-09-01 , 26.5
937515 , 2020-09-02 , 27.3
937515 , 2020-09-03 , 29.35
937515 , 2020-09-04 , 29.25
937515 , 2020-09-07 , 26.65
937515 , 2020-09-08 , 28.85
937515 , 2020-09-09 , 27.6
937515 , 2020-09-10 , 27.1
937515 , 2020-09-11 , 28.25
937515 , 2020-09-14 , 26.55
937515 , 2020-09-15 , 27.1
937515 , 2020-09-16 , 27.3
937515 , 2020-09-17 , 26.4
937515 , 2020-09-18 , 27.45
937515 , 2020-09-21 , 26.95
937515 , 2020-09-22 , 26.0
937515 , 2020-09-23 , 25.25
937515 , 2020-09-24 , 23.95
937515 , 2020-09-25 , 25.15
937515 , 2020-09-28 , 25.0
937515 , 2020-09-29 , 22.95
937515 , 2020-09-30 , 24.75
937515 , 2020-10-01 , 23.05
937515 , 2020-10-05 , 23.0
937515 , 2020-10-06 , 24.4
937515 , 2020-10-07 , 23.85
937515 , 2020-10-08 , 24.0
937515 , 2020-10-09 , 23.55
937515 , 2020-10-12 , 25.0
937515 , 2020-10-13 , 24.65
937515 , 2020-10-14 , 24.5
937515 , 2020-10-15 , 23.5
937515 , 2020-10-16 , 23.9
937515 , 2020-10-19 , 23.45
937515 , 2020-10-20 , 23.45
937515 , 2020-10-21 , 21.45
937515 , 2020-10-22 , 22.85
937515 , 2020-10-23 , 22.0
937515 , 2020-10-26 , 22.5
937515 , 2020-10-27 , 23.0
937515 , 2020-10-28 , 23.2
937515 , 2020-10-29 , 22.6
937515 , 2020-10-30 , 22.95
937515 , 2020-11-02 , 22.1
937515 , 2020-11-03 , 22.2
937515 , 2020-11-04 , 23.25
937515 , 2020-11-05 , 21.45
937515 , 2020-11-06 , 23.0
937515 , 2020-11-09 , 21.8
937515 , 2020-11-10 , 22.0
937515 , 2020-11-11 , 22.0
937515 , 2020-11-12 , 22.1
937515 , 2020-11-13 , 21.4
937515 , 2020-11-14 , 23.1
937515 , 2020-11-17 , 22.85
937515 , 2020-11-18 , 22.1
937515 , 2020-11-19 , 22.0
937515 , 2020-11-20 , 22.4
937515 , 2020-11-23 , 21.6
937515 , 2020-11-24 , 22.7
937515 , 2020-11-25 , 22.3
937515 , 2020-11-26 , 22.6
937515 , 2020-11-27 , 22.0
937515 , 2020-12-01 , 21.65
937515 , 2020-12-02 , 21.9
937515 , 2020-12-03 , 23.4
937515 , 2020-12-04 , 24.2
937515 , 2020-12-07 , 24.7
937515 , 2020-12-08 , 25.8
937515 , 2020-12-09 , 26.4
937515 , 2020-12-10 , 24.85
937515 , 2020-12-11 , 25.95
937515 , 2020-12-14 , 27.55
937515 , 2020-12-15 , 27.15
937515 , 2020-12-16 , 27.8
937515 , 2020-12-17 , 27.15
937515 , 2020-12-18 , 25.4
937515 , 2020-12-21 , 20.9
937515 , 2020-12-22 , 21.2
937515 , 2020-12-23 , 19.8
937515 , 2020-12-24 , 18.05
937515 , 2020-12-28 , 18.65
937515 , 2020-12-29 , 19.55
937515 , 2020-12-30 , 18.9
937515 , 2020-12-31 , 18.6
937515 , 2021-01-01 , 20.3
937515 , 2021-01-04 , 22.2
937515 , 2021-01-05 , 22.0
937515 , 2021-01-06 , 22.0
937515 , 2021-01-07 , 20.3
937515 , 2021-01-08 , 20.05
937515 , 2021-01-11 , 20.25
937515 , 2021-01-12 , 19.85
937515 , 2021-01-13 , 19.6
937515 , 2021-01-14 , 19.15
937515 , 2021-01-15 , 19.05
937515 , 2021-01-18 , 20.35
937515 , 2021-01-19 , 19.15
937515 , 2021-01-20 , 19.65
937515 , 2021-01-21 , 20.4
937515 , 2021-01-22 , 20.05
937515 , 2021-01-25 , 18.9
937515 , 2021-01-27 , 18.05
937515 , 2021-01-28 , 17.8
937515 , 2021-01-29 , 18.0
937515 , 2021-02-01 , 19.2
937515 , 2021-02-02 , 19.95
937515 , 2021-02-03 , 19.95
937515 , 2021-02-04 , 18.75
937515 , 2021-02-05 , 19.15
937515 , 2021-02-08 , 18.3
937515 , 2021-02-09 , 18.1
937515 , 2021-02-10 , 18.25
937515 , 2021-02-11 , 18.35
937515 , 2021-02-12 , 18.0
937515 , 2021-02-15 , 17.0
937515 , 2021-02-16 , 18.3
937515 , 2021-02-17 , 18.4
937515 , 2021-02-18 , 17.9
937515 , 2021-02-19 , 17.9
1272934 , 2020-03-09 , 31.9
1272934 , 2020-03-25 , 31.8
1272934 , 2020-03-30 , 31.7
1272934 , 2020-03-31 , 31.4
1272934 , 2020-04-07 , 31.5
1272934 , 2020-04-08 , 31.6
1272934 , 2020-04-09 , 31.7
1272934 , 2020-04-13 , 31.65
1272934 , 2020-04-15 , 31.5
1272934 , 2020-04-16 , 31.4
1272934 , 2020-04-17 , 31.5
1272934 , 2020-04-20 , 31.4
1272934 , 2020-04-23 , 31.5
1272934 , 2020-04-24 , 31.4
1272934 , 2020-04-28 , 31.55
1272934 , 2020-04-30 , 31.6
1272934 , 2020-05-05 , 31.45
1272934 , 2020-05-06 , 31.1
1272934 , 2020-05-07 , 30.85
1272934 , 2020-05-08 , 30.8
1272934 , 2020-05-12 , 30.65
1272934 , 2020-05-15 , 30.5
1272934 , 2020-05-20 , 30.75
1272934 , 2020-05-28 , 30.9
1272934 , 2020-06-03 , 30.75
1272934 , 2020-06-11 , 30.7
1272934 , 2020-06-18 , 30.3
1272934 , 2020-06-19 , 30.2
1272934 , 2020-06-22 , 30.1
1272934 , 2020-06-23 , 30.1
1272934 , 2020-06-24 , 29.8
1272934 , 2020-06-25 , 29.35
1272934 , 2020-06-26 , 29.0
1272934 , 2020-06-29 , 28.4
1272934 , 2020-06-30 , 27.8
1272934 , 2020-07-01 , 27.6
1272934 , 2020-07-02 , 27.1
1272934 , 2020-07-03 , 27.0
1272934 , 2020-07-06 , 27.0
1272934 , 2020-07-07 , 27.1
1272934 , 2020-07-08 , 26.95
1272934 , 2020-07-09 , 26.65
1272934 , 2020-07-10 , 26.3
1272934 , 2020-07-13 , 26.3
1272934 , 2020-07-14 , 26.35
1272934 , 2020-07-15 , 26.35
1272934 , 2020-07-16 , 26.45
1272934 , 2020-07-17 , 26.5
1272934 , 2020-07-20 , 26.65
1272934 , 2020-07-22 , 26.6
1272934 , 2020-07-23 , 26.6
1272934 , 2020-07-27 , 26.55
1272934 , 2020-07-29 , 26.5
1272934 , 2020-07-31 , 26.6
1272934 , 2020-08-06 , 26.75
1272934 , 2020-08-12 , 27.85
1272934 , 2020-08-13 , 27.7
1272934 , 2020-08-24 , 27.7
1272934 , 2020-08-26 , 27.85
1272934 , 2020-08-27 , 27.6
1272934 , 2020-08-28 , 27.8
1272934 , 2020-08-31 , 27.0
1272934 , 2020-09-01 , 26.9
1272934 , 2020-09-02 , 26.8
1272934 , 2020-09-03 , 27.1
1272934 , 2020-09-07 , 26.7
1272934 , 2020-09-08 , 26.6
1272934 , 2020-09-10 , 26.4
1272934 , 2020-10-14 , 26.3
1272934 , 2020-10-15 , 26.2
1272934 , 2020-10-16 , 26.1
1272934 , 2020-10-19 , 26.2
1272934 , 2020-10-20 , 26.2
1272934 , 2020-11-05 , 26.6
1272934 , 2020-11-06 , 26.7
1272934 , 2020-11-13 , 26.9
1272934 , 2020-11-14 , 27.3
1272934 , 2020-11-17 , 27.2
1272934 , 2020-11-18 , 27.5
1272934 , 2020-11-19 , 27.55
1272934 , 2020-11-24 , 27.7
1272934 , 2020-12-03 , 28.4
1272934 , 2020-12-07 , 28.0
1272934 , 2020-12-10 , 27.95
1272934 , 2020-12-15 , 28.0
1272934 , 2020-12-17 , 28.0
1272934 , 2020-12-18 , 28.1
1272934 , 2020-12-23 , 28.2
1272934 , 2020-12-24 , 28.2
1272934 , 2020-12-29 , 28.15
1272934 , 2020-12-30 , 27.8
1272934 , 2020-12-31 , 27.8
1272934 , 2021-01-07 , 27.9
1272934 , 2021-01-11 , 27.8
1272934 , 2021-01-12 , 27.7
1272934 , 2021-01-20 , 29.05
1272934 , 2021-01-21 , 27.9
1272934 , 2021-01-22 , 27.85
1272934 , 2021-01-25 , 27.75
1272934 , 2021-02-01 , 29.05
1272934 , 2021-02-05 , 29.05
1272934 , 2021-02-11 , 28.1
1272934 , 2021-02-12 , 26.95
1272934 , 2021-02-15 , 25.9
2545 , 2020-02-24 , 136.8
2545 , 2020-02-25 , 132.6
2545 , 2020-02-26 , 136.85
2545 , 2020-02-27 , 134.0
2545 , 2020-02-28 , 126.4
2545 , 2020-03-02 , 127.6
2545 , 2020-03-03 , 120.85
2545 , 2020-03-04 , 112.05
2545 , 2020-03-05 , 109.9
2545 , 2020-03-06 , 113.15
2545 , 2020-03-09 , 105.2
2545 , 2020-03-11 , 105.85
2545 , 2020-03-12 , 95.05
2545 , 2020-03-13 , 98.85
2545 , 2020-03-16 , 93.35
2545 , 2020-03-17 , 90.95
2545 , 2020-03-18 , 87.95
2545 , 2020-03-19 , 77.15
2545 , 2020-03-20 , 79.85
2545 , 2020-03-23 , 69.9
2545 , 2020-03-24 , 68.0
2545 , 2020-03-25 , 69.0
2545 , 2020-03-26 , 70.05
2545 , 2020-03-27 , 70.3
2545 , 2020-03-30 , 66.35
2545 , 2020-03-31 , 68.3
2545 , 2020-04-01 , 68.0
2545 , 2020-04-03 , 68.15
2545 , 2020-04-07 , 70.05
2545 , 2020-04-08 , 70.55
2545 , 2020-04-09 , 77.6
2545 , 2020-04-13 , 76.15
2545 , 2020-04-15 , 77.45
2545 , 2020-04-16 , 85.15
2545 , 2020-04-17 , 87.7
2545 , 2020-04-20 , 86.6
2545 , 2020-04-21 , 87.45
2545 , 2020-04-22 , 86.7
2545 , 2020-04-23 , 85.0
2545 , 2020-04-24 , 80.9
2545 , 2020-04-27 , 80.95
2545 , 2020-04-28 , 79.3
2545 , 2020-04-29 , 81.55
2545 , 2020-04-30 , 83.65
2545 , 2020-05-04 , 81.4
2545 , 2020-05-05 , 80.55
2545 , 2020-05-06 , 79.9
2545 , 2020-05-07 , 81.75
2545 , 2020-05-08 , 80.95
2545 , 2020-05-11 , 79.0
2545 , 2020-05-12 , 79.85
2545 , 2020-05-13 , 83.0
2545 , 2020-05-14 , 80.55
2545 , 2020-05-15 , 79.45
2545 , 2020-05-18 , 78.15
2545 , 2020-05-19 , 77.05
2545 , 2020-05-20 , 76.45
2545 , 2020-05-21 , 77.35
2545 , 2020-05-22 , 77.45
2545 , 2020-05-26 , 75.0
2545 , 2020-05-27 , 77.15
2545 , 2020-05-28 , 78.6
2545 , 2020-05-29 , 77.25
2545 , 2020-06-01 , 77.85
2545 , 2020-06-02 , 81.95
2545 , 2020-06-03 , 88.8
2545 , 2020-06-04 , 87.95
2545 , 2020-06-05 , 89.7
2545 , 2020-06-08 , 93.55
2545 , 2020-06-09 , 93.5
2545 , 2020-06-10 , 93.45
2545 , 2020-06-11 , 96.8
2545 , 2020-06-12 , 95.9
2545 , 2020-06-15 , 95.4
2545 , 2020-06-16 , 93.95
2545 , 2020-06-17 , 92.95
2545 , 2020-06-18 , 93.35
2545 , 2020-06-19 , 102.55
2545 , 2020-06-22 , 108.1
2545 , 2020-06-23 , 108.85
2545 , 2020-06-24 , 106.25
2545 , 2020-06-25 , 105.0
2545 , 2020-06-26 , 105.05
2545 , 2020-06-29 , 100.85
2545 , 2020-06-30 , 100.1
2545 , 2020-07-01 , 101.55
2545 , 2020-07-02 , 102.5
2545 , 2020-07-03 , 101.05
2545 , 2020-07-06 , 101.8
2545 , 2020-07-07 , 103.85
2545 , 2020-07-08 , 104.0
2545 , 2020-07-09 , 104.1
2545 , 2020-07-10 , 102.1
2545 , 2020-07-13 , 100.75
2545 , 2020-07-14 , 100.35
2545 , 2020-07-15 , 99.35
2545 , 2020-07-16 , 101.3
2545 , 2020-07-17 , 102.1
2545 , 2020-07-20 , 103.0
2545 , 2020-07-21 , 106.3
2545 , 2020-07-22 , 106.85
2545 , 2020-07-23 , 107.9
2545 , 2020-07-24 , 103.6
2545 , 2020-07-27 , 101.5
2545 , 2020-07-28 , 100.4
2545 , 2020-07-29 , 101.15
2545 , 2020-07-30 , 99.85
2545 , 2020-07-31 , 98.95
2545 , 2020-08-03 , 100.75
2545 , 2020-08-04 , 101.0
2545 , 2020-08-05 , 100.3
2545 , 2020-08-06 , 100.25
2545 , 2020-08-07 , 106.4
2545 , 2020-08-10 , 115.75
2545 , 2020-08-11 , 119.1
2545 , 2020-08-12 , 114.95
2545 , 2020-08-13 , 111.05
2545 , 2020-08-14 , 106.5
2545 , 2020-08-17 , 111.35
2545 , 2020-08-18 , 111.65
2545 , 2020-08-19 , 116.25
2545 , 2020-08-20 , 127.1
2545 , 2020-08-21 , 133.3
2545 , 2020-08-24 , 132.5
2545 , 2020-08-25 , 127.3
2545 , 2020-08-26 , 132.3
2545 , 2020-08-27 , 131.9
2545 , 2020-08-28 , 137.25
2545 , 2020-08-31 , 124.4
2545 , 2020-09-01 , 123.55
2545 , 2020-09-02 , 128.25
2545 , 2020-09-03 , 131.3
2545 , 2020-09-04 , 130.1
2545 , 2020-09-07 , 123.2
2545 , 2020-09-08 , 124.95
2545 , 2020-09-09 , 119.5
2545 , 2020-09-10 , 119.15
2545 , 2020-09-11 , 118.5
2545 , 2020-09-14 , 126.0
2545 , 2020-09-15 , 126.9
2545 , 2020-09-16 , 126.0
2545 , 2020-09-17 , 124.0
2545 , 2020-09-18 , 123.25
2545 , 2020-09-21 , 117.2
2545 , 2020-09-22 , 112.2
2545 , 2020-09-23 , 115.5
2545 , 2020-09-24 , 111.4
2545 , 2020-09-25 , 114.65
2545 , 2020-09-28 , 117.45
2545 , 2020-09-29 , 116.65
2545 , 2020-09-30 , 127.45
2545 , 2020-10-01 , 152.35
2545 , 2020-10-05 , 138.95
2545 , 2020-10-06 , 138.75
2545 , 2020-10-07 , 136.6
2545 , 2020-10-08 , 138.3
2545 , 2020-10-09 , 132.9
2545 , 2020-10-12 , 129.25
2545 , 2020-10-13 , 130.15
2545 , 2020-10-14 , 133.15
2545 , 2020-10-15 , 130.1
2545 , 2020-10-16 , 129.6
2545 , 2020-10-19 , 128.4
2545 , 2020-10-20 , 129.3
2545 , 2020-10-21 , 128.35
2545 , 2020-10-22 , 130.95
2545 , 2020-10-23 , 132.8
2545 , 2020-10-26 , 130.6
2545 , 2020-10-27 , 128.6
2545 , 2020-10-28 , 128.65
2545 , 2020-10-29 , 127.2
2545 , 2020-10-30 , 127.65
2545 , 2020-11-02 , 124.05
2545 , 2020-11-03 , 124.8
2545 , 2020-11-04 , 127.9
2545 , 2020-11-05 , 126.9
2545 , 2020-11-06 , 129.3
2545 , 2020-11-09 , 131.25
2545 , 2020-11-10 , 129.6
2545 , 2020-11-11 , 135.4
2545 , 2020-11-12 , 139.5
2545 , 2020-11-13 , 140.75
2545 , 2020-11-14 , 144.65
2545 , 2020-11-17 , 161.0
2545 , 2020-11-18 , 167.0
2545 , 2020-11-19 , 156.8
2545 , 2020-11-20 , 152.0
2545 , 2020-11-23 , 149.15
2545 , 2020-11-24 , 152.3
2545 , 2020-11-25 , 149.05
2545 , 2020-11-26 , 150.0
2545 , 2020-11-27 , 153.0
2545 , 2020-12-01 , 164.35
2545 , 2020-12-02 , 169.35
2545 , 2020-12-03 , 167.3
2545 , 2020-12-04 , 164.5
2545 , 2020-12-07 , 164.25
2545 , 2020-12-08 , 161.25
2545 , 2020-12-09 , 161.8
2545 , 2020-12-10 , 159.9
2545 , 2020-12-11 , 157.8
2545 , 2020-12-14 , 159.9
2545 , 2020-12-15 , 157.95
2545 , 2020-12-16 , 159.7
2545 , 2020-12-17 , 158.5
2545 , 2020-12-18 , 154.75
2545 , 2020-12-21 , 151.0
2545 , 2020-12-22 , 149.55
2545 , 2020-12-23 , 154.15
2545 , 2020-12-24 , 156.4
2545 , 2020-12-28 , 154.85
2545 , 2020-12-29 , 153.0
2545 , 2020-12-30 , 156.2
2545 , 2020-12-31 , 157.75
2545 , 2021-01-01 , 156.75
2545 , 2021-01-04 , 155.3
2545 , 2021-01-05 , 156.35
2545 , 2021-01-06 , 161.2
2545 , 2021-01-07 , 161.45
2545 , 2021-01-08 , 160.45
2545 , 2021-01-11 , 162.2
2545 , 2021-01-12 , 160.45
2545 , 2021-01-13 , 159.0
2545 , 2021-01-14 , 158.3
2545 , 2021-01-15 , 156.3
2545 , 2021-01-18 , 155.45
2545 , 2021-01-19 , 154.1
2545 , 2021-01-20 , 154.1
2545 , 2021-01-21 , 157.1
2545 , 2021-01-22 , 154.7
2545 , 2021-01-25 , 148.25
2545 , 2021-01-27 , 148.9
2545 , 2021-01-28 , 148.2
2545 , 2021-01-29 , 143.0
2545 , 2021-02-01 , 146.3
2545 , 2021-02-02 , 157.65
2545 , 2021-02-03 , 159.4
2545 , 2021-02-04 , 159.9
2545 , 2021-02-05 , 158.25
2545 , 2021-02-08 , 161.0
2545 , 2021-02-09 , 160.7
2545 , 2021-02-10 , 164.65
2545 , 2021-02-11 , 176.4
2545 , 2021-02-12 , 178.25
2545 , 2021-02-15 , 184.0
2545 , 2021-02-16 , 174.1
2545 , 2021-02-17 , 174.55
2545 , 2021-02-18 , 179.2
2545 , 2021-02-19 , 177.35
1274331 , 2020-02-24 , 109.0
1274331 , 2020-02-25 , 111.0
1274331 , 2020-02-26 , 109.5
1274331 , 2020-02-27 , 100.0
1274331 , 2020-02-28 , 99.2
1274331 , 2020-03-02 , 103.0
1274331 , 2020-03-03 , 107.0
1274331 , 2020-03-04 , 108.5
1274331 , 2020-03-05 , 109.0
1274331 , 2020-03-06 , 108.0
1274331 , 2020-03-09 , 105.0
1274331 , 2020-03-11 , 104.5
1274331 , 2020-03-12 , 102.4
1274331 , 2020-03-13 , 105.9
1274331 , 2020-03-16 , 104.0
1274331 , 2020-03-17 , 103.7
1274331 , 2020-03-18 , 105.0
1274331 , 2020-03-19 , 104.0
1274331 , 2020-03-20 , 110.0
1274331 , 2020-03-23 , 104.15
1274331 , 2020-03-24 , 104.95
1274331 , 2020-03-25 , 107.9
1274331 , 2020-03-26 , 104.55
1274331 , 2020-03-27 , 106.8
1274331 , 2020-03-30 , 105.1
1274331 , 2020-03-31 , 107.85
1274331 , 2020-04-01 , 104.4
1274331 , 2020-04-03 , 105.65
1274331 , 2020-04-07 , 107.25
1274331 , 2020-04-08 , 107.0
1274331 , 2020-04-09 , 109.5
1274331 , 2020-04-13 , 109.2
1274331 , 2020-04-15 , 111.0
1274331 , 2020-04-16 , 109.4
1274331 , 2020-04-17 , 109.5
1274331 , 2020-04-20 , 109.6
1274331 , 2020-04-21 , 109.2
1274331 , 2020-04-22 , 109.4
1274331 , 2020-04-23 , 110.05
1274331 , 2020-04-24 , 109.1
1274331 , 2020-04-27 , 111.2
1274331 , 2020-04-28 , 109.5
1274331 , 2020-04-29 , 109.95
1274331 , 2020-04-30 , 111.45
1274331 , 2020-05-04 , 105.15
1274331 , 2020-05-05 , 108.2
1274331 , 2020-05-06 , 108.75
1274331 , 2020-05-07 , 109.25
1274331 , 2020-05-08 , 108.5
1274331 , 2020-05-11 , 108.7
1274331 , 2020-05-12 , 108.9
1274331 , 2020-05-13 , 107.9
1274331 , 2020-05-14 , 108.05
1274331 , 2020-05-15 , 107.95
1274331 , 2020-05-18 , 106.95
1274331 , 2020-05-19 , 107.55
1274331 , 2020-05-20 , 109.1
1274331 , 2020-05-21 , 110.45
1274331 , 2020-05-22 , 109.7
1274331 , 2020-05-26 , 106.3
1274331 , 2020-05-27 , 107.4
1274331 , 2020-05-28 , 109.5
1274331 , 2020-05-29 , 110.0
1274331 , 2020-06-01 , 110.4
1274331 , 2020-06-02 , 108.7
1274331 , 2020-06-03 , 108.5
1274331 , 2020-06-04 , 102.95
1274331 , 2020-06-05 , 106.0
1274331 , 2020-06-08 , 108.0
1274331 , 2020-06-09 , 104.95
1274331 , 2020-06-10 , 109.5
1274331 , 2020-06-11 , 109.0
1274331 , 2020-06-12 , 108.5
1274331 , 2020-06-15 , 108.0
1274331 , 2020-06-16 , 109.05
1274331 , 2020-06-17 , 108.1
1274331 , 2020-06-18 , 108.1
1274331 , 2020-06-19 , 108.0
1274331 , 2020-06-22 , 108.0
1274331 , 2020-06-23 , 107.0
1274331 , 2020-06-24 , 108.1
1274331 , 2020-06-25 , 108.0
1274331 , 2020-06-26 , 108.0
1274331 , 2020-06-29 , 107.0
1274331 , 2020-06-30 , 107.9
1274331 , 2020-07-01 , 107.5
1274331 , 2020-07-02 , 108.0
1274331 , 2020-07-03 , 105.0
1274331 , 2020-07-06 , 108.0
1274331 , 2020-07-07 , 112.0
1274331 , 2020-07-08 , 108.9
1274331 , 2020-07-09 , 108.8
1274331 , 2020-07-10 , 109.9
1274331 , 2020-07-13 , 108.9
1274331 , 2020-07-14 , 107.0
1274331 , 2020-07-15 , 107.5
1274331 , 2020-07-16 , 110.0
1274331 , 2020-07-17 , 110.9
1274331 , 2020-07-20 , 107.0
1274331 , 2020-07-21 , 107.0
1274331 , 2020-07-22 , 107.5
1274331 , 2020-07-23 , 107.2
1274331 , 2020-07-24 , 107.6
1274331 , 2020-07-27 , 107.0
1274331 , 2020-07-28 , 107.2
1274331 , 2020-07-29 , 107.7
1274331 , 2020-07-30 , 108.1
1274331 , 2020-07-31 , 108.5
1274331 , 2020-08-03 , 106.5
1274331 , 2020-08-04 , 112.0
1274331 , 2020-08-05 , 108.0
1274331 , 2020-08-06 , 109.0
1274331 , 2020-08-07 , 109.1
1274331 , 2020-08-10 , 109.9
1274331 , 2020-08-11 , 120.5
1274331 , 2020-08-12 , 120.6
1274331 , 2020-08-13 , 109.0
1274331 , 2020-08-14 , 109.6
1274331 , 2020-08-17 , 109.5
1274331 , 2020-08-18 , 115.0
1274331 , 2020-08-19 , 117.0
1274331 , 2020-08-20 , 117.7
1274331 , 2020-08-21 , 123.0
1274331 , 2020-08-24 , 125.45
1274331 , 2020-08-25 , 127.5
1274331 , 2020-08-26 , 129.0
1274331 , 2020-08-27 , 115.0
1274331 , 2020-08-28 , 110.5
1274331 , 2020-08-31 , 101.6
1274331 , 2020-09-01 , 102.0
1274331 , 2020-09-02 , 103.0
1274331 , 2020-09-03 , 103.1
1274331 , 2020-09-04 , 98.0
1274331 , 2020-09-07 , 90.0
1274331 , 2020-09-08 , 91.25
1274331 , 2020-09-09 , 91.0
1274331 , 2020-09-10 , 91.1
1274331 , 2020-09-11 , 96.35
1274331 , 2020-09-14 , 94.5
1274331 , 2020-09-15 , 89.2
1274331 , 2020-09-16 , 90.05
1274331 , 2020-09-17 , 90.25
1274331 , 2020-09-18 , 90.5
1274331 , 2020-09-21 , 90.5
1274331 , 2020-09-22 , 94.0
1274331 , 2020-09-23 , 92.0
1274331 , 2020-09-24 , 92.0
1274331 , 2020-09-25 , 94.0
1274331 , 2020-09-28 , 95.4
1274331 , 2020-09-29 , 96.0
1274331 , 2020-09-30 , 94.0
1274331 , 2020-10-01 , 90.0
1274331 , 2020-10-06 , 90.5
1274331 , 2020-10-07 , 91.0
1274331 , 2020-10-08 , 93.0
1274331 , 2020-10-09 , 90.0
1274331 , 2020-10-12 , 90.5
1274331 , 2020-10-13 , 91.0
1274331 , 2020-10-14 , 92.0
1274331 , 2020-10-15 , 91.0
1274331 , 2020-10-16 , 92.0
1274331 , 2020-10-19 , 91.1
1274331 , 2020-10-20 , 92.1
1274331 , 2020-10-21 , 91.0
1274331 , 2020-10-22 , 91.1
1274331 , 2020-10-23 , 92.0
1274331 , 2020-10-26 , 91.25
1274331 , 2020-10-27 , 96.3
1274331 , 2020-10-28 , 93.75
1274331 , 2020-10-29 , 92.5
1274331 , 2020-10-30 , 89.0
1274331 , 2020-11-02 , 92.8
1274331 , 2020-11-03 , 90.0
1274331 , 2020-11-04 , 90.0
1274331 , 2020-11-05 , 93.6
1274331 , 2020-11-06 , 93.0
1274331 , 2020-11-09 , 92.95
1274331 , 2020-11-10 , 93.8
1274331 , 2020-11-11 , 94.75
1274331 , 2020-11-12 , 94.8
1274331 , 2020-11-13 , 94.3
1274331 , 2020-11-14 , 93.45
1274331 , 2020-11-17 , 89.55
1274331 , 2020-11-18 , 91.1
1274331 , 2020-11-19 , 93.35
